   801.394391631621       -111.155464228277        310.617852193014     
  -156.207372035058        406.099704793628        3.60121248607558     
  -507.354473370139       -224.496437955370       -368.060613727220     
  -175.893084369393       -299.741224655090        306.735699397245     
   2019.93378629164       -2141.46465614908       -1760.88885459072     
  -28.6356245076932       -53.3080266917200        16.7412357773274     
   1086.79202998291       -662.660876685635       -294.219129761344     
   147.427750178175       -118.449396474056        94.9894224369823     
   1764.75719453822       -755.418028635542       -846.429191469136     
  -101.999254844385       -179.084316597965        32.4835067024425     
   758.558931640761        1145.33888901846       -169.146750717809     
   157.244810494335        45.2563382079091       -118.100804638571     
   281.644597851810        642.499283358795       -646.556130974206     
  -404.848166934108       -200.695851623374        258.749655928773     
   159.134953852955       -305.677394682418       -396.414544084400     
  -188.218696051930       -280.442208345430       -344.023584441386     
  -2973.03445895481        1751.57465810449        4058.69286837022     
   93.3341731475057       -312.051486133849        121.605957236327     
   1710.94958768037        1028.35168008529        2305.21960443268     
  -187.962644347456        183.604022139132       -124.549590383587     
  -169.385233461110       -213.596713454645       -133.915400012360     
   391.808074321807       -353.170130204943        414.550979942932     
  -1678.05986154784        186.717804249823       -381.171361991707     
   194.940753779046        127.751643795960        254.821363668222     
   900.299327520915        190.765058338997       -583.938809330552     
   6.06513370840850       -88.7411657556884       -9.77701610883033     
   405.965945738300        567.446552391259       -554.937404780686     
  -17.6713170618163        3.36133797803530       -150.386270985132     
  -269.455084797877        947.072000508503       -378.529413659077     
  -183.280821855114        391.194570066009        130.313306579376     
  -891.462377540048        1237.45513522658       -400.417587461966     
  -422.685490506879        65.4799509459634       -65.1917168240568     
   9.38864343858662        549.592484000996       -269.107823796073     
   165.864698376016        270.530899915378        27.3761115425287     
   375.198697543748       -26.4306229421447        145.056019367614     
   350.848036932215       -15.0453187951781       -99.8265253553313     
   798.220907486442        648.227780606473        149.195690757999     
   51.0142088004984       -352.680370670431        17.5987105568889     
   1319.45468572170       -1565.58408334365       -1966.70676873871     
  -55.7364657712622        323.949098372054       -97.3171761054919     
   131.893068103317        496.688283693184        413.966788073220     
  -171.588507963214        98.6410257407942       -161.261909616769     
  -575.935197411423       -123.120482532611        738.107267885948     
   224.678497900370        449.382153870291       -8.28019735375256     
  -1223.43889409697        1091.86162761079       -477.094676218214     
   333.491579861595        196.409973626339       -15.3347119063568     
  -1610.44126171646        1538.90673150038        553.845647996162     
   254.429996995354        183.901882555721        61.6430643856470     
  -662.411314353572       -835.305459861344       -234.324434167423     
  -161.239936041591       -255.527709570858        259.206364665425     
  -1495.54385222859       -904.534701651661       -1608.38783820288     
   150.295850609553       -26.9800405803718       -328.747779125845     
   681.325099140501       -999.430796242853        2205.27214779653     
   274.590576095831        206.633238959849        49.2613702643662     
   427.226094678185       -411.706820314089        34.3662950893243     
   47.4439021173186       -172.448823855681       0.474396676581122     
  -209.419800307650        18.8115656106288        380.248008326266     
  -79.1102795870434        485.917519216761       -252.149976415481     
  -374.176381452755        1056.51958916859       -906.824746977365     
  -178.990797583471       -114.098228141948       -135.744631642689     
   7235.46493750554       -3575.23572143691        4961.74068456783     
   187.178150876092        75.9278901607718        11.1416618925714     
   1472.28323351827       -1305.13840144573       -2573.25661463823     
  -40.3007099226503       -319.278821225187       -101.590627562872     
  -2536.78753978918        1277.35624363226       -2140.45795695623     
  -68.1560471807442        131.664374620415       -131.734073399249     
   689.421061211724       -624.407560576240        1319.64259284678     
   16.7614936894624       -116.646777672535        414.590400637378     
  -256.195076557415        578.702178653177       -644.634078396370     
  -468.952649562146       -235.770896007662        122.651205364089     
  -661.656172184308       -869.064136076274        226.057864690539     
   214.939948416473       -314.709278524294       -92.6158722542197     
  -7388.58762428711       -73.2538859773094        2863.90652763373     
  -51.8240262078254       -41.9639642467424        93.4647236853269     
   3238.94178752130        2384.40453815048       -2734.98129609142     
  -33.9641526703466       -109.412872495182        198.995626838340     
  -344.921954818764       -648.979241187539       -709.698748639093     
  -141.231897437227       -176.161766433206        28.3612453109654     
   2930.25566906757        920.197568513294        2249.45987847165     
   120.723820050503       -140.405835825016        184.675070803647     
   754.601689502334        6063.41408887430       -2039.74987422799     
  -63.6528449998862        82.2034791042788       -182.293636250582     
  -776.806006477510        414.557723880410        78.4706301212469     
  -73.7849380282208       -26.9224734346167        568.498128858695     
  -2900.78147213196        1975.30685071734       -2238.46627366772     
  -11.5663880446010       -132.412223149091        21.2143689176638     
  -1364.46562673251       -437.763881740897       -451.543708462030     
  -193.727369072723        120.449544102690        443.837519568573     
   6764.10278641543        4584.15649234103        7870.67800064649     
  -36.9073671578060        59.8472021605196       -61.0836187946776     
  -158.932764419442       -665.394258367902       -151.360637543235     
  -228.852346663190        12.8475241433136        117.868582579447     
   1599.79468100664        178.306523857098       -922.668498557724     
  -440.479701362676        21.3604238529892        40.4643044762266     
   222.421555759061        33.5659354849715       -760.975719905993     
  -308.302717368566       -2.79550014581806       -83.3689818149286     
   1900.55926001559        1207.01371463183       -488.558420141767     
   240.299777213850       -85.4402764715375       -187.036660590130     
   722.283237182351       -92.0540491362095        1035.83261759821     
  -280.799514899409       0.515044535346277        101.123129562206     
  -564.293967386992       -309.646572060840        15.8537788683510     
   187.602557356330        390.694990168047        457.863081984347     
  -301.481795472126        98.6887051807968        662.365599188266     
